"id","main","width","height","sourcepath","createddate","updateddate","oid","bbqdefid","otype","filesize","id","publicationid"
1452271697778008,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/08/1452257332511769/1452257332511769_30.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2575733,255,"asset",131801,2575733,272
1452284747338935,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/08/1452283589136654/1452283589136654_62.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2575912,255,"asset",86689,2575912,272
1452443827453458,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/10/1452443580831968/1452443580831968_38.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2576300,255,"asset",48402,2576300,272
1452450057247835,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/10/1452449852330729/1452449852330729_92.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2576324,255,"asset",99713,2576324,272
1452459872083673,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/10/1452459554851126/1452459554851126_35.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2576334,255,"asset",108974,2576334,272
1452506958709433,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/11/1452505666682389/1452505666682389_5.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2576461,255,"asset",75186,2576461,272
1452512127654542,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/11/1452511838376099/1452511838376099_282.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2576494,255,"asset",64631,2576494,272
1452518229212953,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/11/1452517740050208/1452517740050208_290.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2576638,255,"asset",78474,2576638,272
1452522604685680,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/11/1452522511386254/1452522511386254_14.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2576671,255,"asset",193350,2576671,272
1452526778127773,1,600,325,"/data/content/video/landmark/broadcast/2016/01/11/1452526634727158.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2576703,255,"asset",19365,2576703,272
1452597264853641,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/12/1452596730480061/1452596730480061_158.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2577029,255,"asset",74021,2577029,272
1452598207473981,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/12/1452598130741141/1452598130741141_104.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2577037,255,"asset",82631,2577037,272
1452613936003558,1,600,325,"/data/content/video/landmark/broadcast/2016/01/12/1452613854277822.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2577161,255,"asset",29733,2577161,272
1452681572876648,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/13/1452681452283583/1452681452283583_20.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2577441,255,"asset",87517,2577441,272
1452696802463438,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/13/1452693975480255/1452693975480255_41.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2577518,255,"asset",72988,2577518,272
1452708732029026,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/13/1452707239082118/1452707239082118_32.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2577610,255,"asset",121427,2577610,272
1452768469622932,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/14/1452767897015532/1452767897015532_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2577920,255,"asset",75188,2577920,272
1452811740485572,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/14/1452811165752580/1452811165752580_191.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2578288,255,"asset",123906,2578288,272
1452869200496624,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/15/1452869120699167/1452869120699167_20.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2578523,255,"asset",152574,2578523,272
1452892325603382,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/15/1452886965303648/1452886965303648_44.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2578646,255,"asset",81166,2578646,272
1453318775733960,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/20/1453318050212621/1453318050212621_20.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2580870,255,"asset",142342,2580870,272
1453378259895331,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/21/1453377988753438/1453377988753438_48.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2581466,255,"asset",0,2581466,272
1453384292457322,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/21/1453384222515904/1453384222515904_722.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2582685,255,"asset",0,2582685,272
1453417116666988,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/21/1453415120222641/1453415120222641_71.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2582888,255,"asset",120971,2582888,272
1453411079524544,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/21/1453410768819432/1453410768819432_164.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2582952,255,"asset",119007,2582952,272
1453481106426448,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/22/1453480659748429/1453480659748429_38.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2583434,255,"asset",101058,2583434,272
1453481376232928,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/22/1453481160133155/1453481160133155_44.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2583440,255,"asset",119601,2583440,272
1453497687877130,1,1920,1080,"/data/content/video/landmark/broadcast/2016/01/22/1453497344871837/1453497344871837_66.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2583533,255,"asset",95797,2583533,272
1453724915899535,1,600,325,"/data/content/video/landmark/broadcast/2016/01/25/1453724902032105.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2584141,255,"asset",15885,2584141,272
1455641134790767,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/16/1455640887951597/1455640887951597_46.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2594300,255,"asset",80318,2594300,272
1455723669259014,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/17/1455723280026085/1455723280026085_9.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2594887,255,"asset",100963,2594887,272
1455733084420195,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/17/1455732024902955/1455732024902955_89.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2594969,255,"asset",84335,2594969,272
1455789533020237,1,600,325,"/data/content/video/landmark/broadcast/2016/02/18/1455789471661240.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2595198,255,"asset",47528,2595198,272
1455821027814542,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/18/1455820538050468/1455820538050468_54.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2595502,255,"asset",74703,2595502,272
1455820906599597,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/18/1455820547895400/1455820547895400_42.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2595503,255,"asset",111651,2595503,272
1456135763337301,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/22/1456135662796460/1456135662796460_26.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2596381,255,"asset",91956,2596381,272
1456148215124332,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/22/1456147963735589/1456147963735589_28.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2596452,255,"asset",83683,2596452,272
1456158342775846,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/22/1456157936048230/1456157936048230_137.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2596528,255,"asset",90572,2596528,272
1456214024156048,1,600,325,"/data/content/video/landmark/broadcast/2016/02/23/1456213974908208.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2596697,255,"asset",17675,2596697,272
1456227363048133,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/23/1456220242405074/1456220242405074_18.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2596721,255,"asset",59781,2596721,272
1456231630738717,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/23/1456231285495729/1456231285495729_22.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2596800,255,"asset",85791,2596800,272
1456248405890770,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/23/1456248249741688/1456248249741688_44.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2596959,255,"asset",70308,2596959,272
1456316768132888,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/24/1456316517600317/1456316517600317_24.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2597195,255,"asset",111074,2597195,272
1456316876396226,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/24/1456316518922102/1456316518922102_24.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2597196,255,"asset",119439,2597196,272
1456336162209818,1,1712,1911,"/data/content/video/landmark/broadcast/2016/02/24/1456336102081618.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2597399,255,"asset",1129521,2597399,272
1456407186674792,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/25/1456406412222485/1456406412222485_59.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2597775,255,"asset",140383,2597775,272
1456407817646690,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/25/1456407581822444/1456407581822444_29.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2597784,255,"asset",102408,2597784,272
1456420322110341,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/25/1456419865082068/1456419865082068_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2597929,255,"asset",64606,2597929,272
1456421900265547,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/25/1456421336051496/1456421336051496_466.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2597946,255,"asset",91632,2597946,272
1456436076688947,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/25/1456424116623929/1456424116623929_194.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2597979,255,"asset",94011,2597979,272
1456491131654350,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/26/1456490593931554/1456490593931554_534.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2598170,255,"asset",93101,2598170,272
1456491384406591,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/26/1456490803957585/1456490803957585_42.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2598171,255,"asset",81430,2598171,272
1456494926538735,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/26/1456494484755634/1456494484755634_102.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2598195,255,"asset",81277,2598195,272
1456495404161415,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/26/1456494485713322/1456494485713322_71.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2598197,255,"asset",144187,2598197,272
1456519398081823,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/26/1456519301240088/1456519301240088_122.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2598379,255,"asset",125946,2598379,272
1456577935860817,1,0,0,"/data/content/video/landmark/broadcast/2016/02/27/1456577736188053/1456577736188053_11.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2598475,255,"asset",0,2598475,272
1456601581351657,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/27/1456601512230506/1456601512230506_12.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2598601,255,"asset",63487,2598601,272
1456607821320438,1,600,325,"/data/content/video/landmark/broadcast/2016/02/27/1456607797663610.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2598638,255,"asset",766108,2598638,272
1456695492163183,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/28/1456695427456994/1456695427456994_32.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2598889,255,"asset",0,2598889,272
1456694845114488,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/28/1456694677077721/1456694677077721_34.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2598890,255,"asset",0,2598890,272
1456754428983087,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/29/1456753233188662/1456753233188662_15.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2599173,255,"asset",91620,2599173,272
1456755193232650,1,1920,1080,"/data/content/video/landmark/broadcast/2016/02/29/1456754433052419/1456754433052419_424.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2599186,255,"asset",104776,2599186,272
1456852969986154,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/01/1456822600769378/1456822600769378_29.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2599534,255,"asset",0,2599534,272
1456851847882975,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/01/1456851668251197/1456851668251197_38.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2599852,255,"asset",0,2599852,272
1457970041968765,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/02/1456934199626515/1456934199626515_68.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2600297,255,"asset",0,2600297,272
1456938478556880,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/02/1456938231643951/1456938231643951_24.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2600334,255,"asset",131065,2600334,272
1457017747636510,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/03/1457017041123620/1457017041123620_20.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2600685,255,"asset",80697,2600685,272
1457095220773579,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/04/1457091520480452/1457091520480452_526.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2601120,255,"asset",0,2601120,272
1457102915971030,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/04/1457102733303958/1457102733303958_42.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2601221,255,"asset",0,2601221,272
1457112972089330,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/04/1457105624285653/1457105624285653_39.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2601269,255,"asset",125262,2601269,272
1457112987779371,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/04/1457105703721442/1457105703721442_45.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2601270,255,"asset",135138,2601270,272
1457280134454278,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/06/1457280008694465/1457280008694465_56.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2601737,255,"asset",53494,2601737,272
1457286333223225,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/06/1457285720152282/1457285720152282_36.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2601783,255,"asset",102403,2601783,272
1457358636533312,1,600,325,"/data/content/video/landmark/broadcast/2016/03/07/1457358630672679.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2602046,255,"asset",73596,2602046,272
1457371513769092,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/07/1457370992715993/1457370992715993_50.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2602183,255,"asset",129041,2602183,272
1457452838324036,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/08/1457451814912309/1457451814912309_26.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2602596,255,"asset",96636,2602596,272
1457452561224730,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/08/1457451824709907/1457451824709907_24.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2602597,255,"asset",69680,2602597,272
1457461121741665,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/08/1457458176447683/1457458176447683_89.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2602668,255,"asset",135496,2602668,272
1457538267055828,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/09/1457537938561761/1457537938561761_42.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2602996,255,"asset",92682,2602996,272
1457538222158983,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/09/1457537948572664/1457537948572664_46.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2602997,255,"asset",73167,2602997,272
1457621446473737,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/10/1457620500731319/1457620500731319_50.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603345,255,"asset",94160,2603345,272
1457622544464965,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/10/1457622051394929/1457622051394929_34.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603357,255,"asset",70029,2603357,272
1457622457346030,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/10/1457622053089380/1457622053089380_12.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603358,255,"asset",78609,2603358,272
1457689480465792,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/10/1457631754089793/1457631754089793_39.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603464,255,"asset",133268,2603464,272
1457689444013791,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/10/1457631774099452/1457631774099452_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603465,255,"asset",141569,2603465,272
1457699583796291,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/11/1457699372731176/1457699372731176_42.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603704,255,"asset",89883,2603704,272
1457699832763138,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/11/1457699552794207/1457699552794207_38.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603709,255,"asset",69588,2603709,272
1457707244105341,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/11/1457706864695659/1457706864695659_22.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603771,255,"asset",86230,2603771,272
1457714242577115,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/11/1457707834913923/1457707834913923_40.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603780,255,"asset",159979,2603780,272
1457714338001494,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/11/1457708135019004/1457708135019004_80.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603781,255,"asset",128107,2603781,272
1457714568774565,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/11/1457713716575713/1457713716575713_68.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603829,255,"asset",146385,2603829,272
1457714645747648,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/11/1457713876565371/1457713876565371_34.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603832,255,"asset",140285,2603832,272
1457714742240948,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/11/1457714176700137/1457714176700137_74.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2603842,255,"asset",143861,2603842,272
1457804014754101,1,1334,750,"/data/content/video/landmark/broadcast/2016/03/12/1457803807390634.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2604144,255,"asset",167501,2604144,272
1457804294436351,1,1334,750,"/data/content/video/landmark/broadcast/2016/03/12/1457804102880864.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2604146,255,"asset",154121,2604146,272
1457804538476050,1,1334,750,"/data/content/video/landmark/broadcast/2016/03/12/1457804386881042.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2604149,255,"asset",151590,2604149,272
1457804947306528,1,1334,750,"/data/content/video/landmark/broadcast/2016/03/12/1457804831953559.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2604151,255,"asset",103086,2604151,272
1457805539408729,1,1334,750,"/data/content/video/landmark/broadcast/2016/03/12/1457805457685719.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2604152,255,"asset",100467,2604152,272
1457806009149227,1,1334,750,"/data/content/video/landmark/broadcast/2016/03/12/1457805899306818.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2604153,255,"asset",93586,2604153,272
1457910732153303,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/14/1457910319476090/1457910319476090_20.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2604388,255,"asset",59860,2604388,272
1457970413132779,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/14/1457969866376802/1457969866376802_22.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2604648,255,"asset",72779,2604648,272
1457975042363143,1,1920,1080,"/data/content/video/landmark/broadcast/2016/03/14/1457974397997945/1457974397997945_317.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2604706,255,"asset",124012,2604706,272
1441737685918920,1,1920,1080,"/data/content/video/landmark/broadcast/2015/04/09/1428594500549018/1428594500549018_26.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2429340,255,"asset",0,2429340,272
1432733400406305,1,1920,1080,"/data/content/video/landmark/broadcast/2015/04/09/1428600962578893/1428600962578893_94.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2429403,255,"asset",139694,2429403,272
1432733358989328,1,1920,1080,"/data/content/video/landmark/broadcast/2015/04/09/1428601072613618/1428601072613618_68.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2429405,255,"asset",215062,2429405,272
1430399146217132,1,1280,720,"/data/content/video/landmark/broadcast/2015/04/30/1430399146155709.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2434318,255,"asset",143222,2434318,272
1430405199953960,1,1920,1080,"/data/content/video/landmark/broadcast/2015/04/30/1430404989278596/1430404989278596_10.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2437446,255,"asset",58197,2437446,272
1430928906193575,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/06/1430928727326049/1430928727326049_8.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2441309,255,"asset",61423,2441309,272
1431004320363544,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/07/1430986757015459/1430986757015459_98.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2441483,255,"asset",151598,2441483,272
1431368157369523,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/07/1430988727723020/1430988727723020_36.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2441492,255,"asset",146089,2441492,272
1431003870139124,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/07/1430995459961662/1430995459961662_20.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2441560,255,"asset",115064,2441560,272
1431003854536112,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/07/1431003122728979/1431003122728979_90.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2441610,255,"asset",103817,2441610,272
1431007476554056,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/07/1431003212733492/1431003212733492_26.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2441611,255,"asset",90067,2441611,272
1431022394652410,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/07/1431022128939255/1431022128939255_40.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2441786,255,"asset",133825,2441786,272
1431023106210660,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/07/1431022789222783/1431022789222783_34.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2441791,255,"asset",135786,2441791,272
1431023393591202,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/07/1431023169347537/1431023169347537_64.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2441794,255,"asset",74792,2441794,272
1431079607513577,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/08/1431079528401788/1431079528401788_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2441998,255,"asset",73802,2441998,272
1431081486475022,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/08/1431081398807648/1431081398807648_154.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2442013,255,"asset",78829,2442013,272
1431122411705358,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/08/1431121672577249/1431121672577249_206.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2442275,255,"asset",83342,2442275,272
1431122788589441,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/09/1431122573022694/1431122573022694_24.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2442282,255,"asset",86975,2442282,272
1431124341043098,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/09/1431123563154980/1431123563154980_82.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2442286,255,"asset",105574,2442286,272
1431161062687837,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/09/1431160865687711/1431160865687711_36.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2442326,255,"asset",105864,2442326,272
1432044327786307,1,1920,1080,"/data/content/video/landmark/broadcast/2015/05/19/1432044226894227/1432044226894227_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2445818,255,"asset",48885,2445818,272
1433500767485098,1,1920,1080,"/data/content/video/landmark/broadcast/2015/06/05/1433500386000534/1433500386000534_9.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2452149,255,"asset",98977,2452149,272
1434036972176678,1,1920,1080,"/data/content/video/landmark/broadcast/2015/06/11/1434036793895027/1434036793895027_74.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2454541,255,"asset",63485,2454541,272
1434927294739648,1,1920,1080,"/data/content/video/landmark/broadcast/2015/06/22/1434926628449577/1434926628449577_114.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2466740,255,"asset",69882,2466740,272
1434966874876805,1,1920,1080,"/data/content/video/landmark/broadcast/2015/06/22/1434966591609676/1434966591609676_90.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2466819,255,"asset",89658,2466819,272
1435050430696495,1,1920,1080,"/data/content/video/landmark/broadcast/2015/06/23/1435050038922499/1435050038922499_398.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2467261,255,"asset",81543,2467261,272
1435835050454068,1,1920,1080,"/data/content/video/landmark/broadcast/2015/07/02/1435834656537064/1435834656537064_96.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2473135,255,"asset",93441,2473135,272
1435920136463395,1,1920,1080,"/data/content/video/landmark/broadcast/2015/07/03/1435919483796348/1435919483796348_23.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2473653,255,"asset",119414,2473653,272
1436173404275157,1,1920,1080,"/data/content/video/landmark/broadcast/2015/07/06/1436173185725008/1436173185725008_28.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2474479,255,"asset",82152,2474479,272
1436259672373727,1,1920,1080,"/data/content/video/landmark/broadcast/2015/07/07/1436259493940275/1436259493940275_53.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2474874,255,"asset",121574,2474874,272
1436782435210335,1,1920,1080,"/data/content/video/landmark/broadcast/2015/07/08/1436368398180766/1436368398180766_23.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2475536,255,"asset",116271,2475536,272
1436951298829477,1,1920,1080,"/data/content/video/landmark/broadcast/2015/07/15/1436950579989911/1436950579989911_46.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2485337,255,"asset",88597,2485337,272
1436965320904576,1,1920,1080,"/data/content/video/landmark/broadcast/2015/07/15/1436964716045502/1436964716045502_32.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2485546,255,"asset",87055,2485546,272
